x,y,z
-1.750770378112792969e+01,-9.237392425537109375e+00,-1.389410853385925293e+00
-1.750770378112792969e+01,-9.113884925842285156e+00,-1.445999264717102051e+00
-1.750770378112792969e+01,-9.021598815917968750e+00,-1.499669432640075684e+00
-1.758293914794921875e+01,-8.935188293457031250e+00,-1.527465701103210449e+00
-1.750770378112792969e+01,-8.808971405029296875e+00,-1.548081994056701660e+00
-1.750770378112792969e+01,-8.762701988220214844e+00,-1.561443924903869629e+00
-1.759617805480957031e+01,-8.703065872192382812e+00,-1.601444602012634277e+00
-1.750770378112792969e+01,-8.661269187927246094e+00,-1.601159930229187012e+00
-1.750770378112792969e+01,-8.628533363342285156e+00,-1.581767916679382324e+00
-1.750770378112792969e+01,-8.515274047851562500e+00,-1.633290410041809082e+00
-1.750770378112792969e+01,-8.401114463806152344e+00,-1.676471590995788574e+00
-1.750770378112792969e+01,-8.353272438049316406e+00,-1.678685784339904785e+00
-1.758293914794921875e+01,-8.299953460693359375e+00,-1.688827633857727051e+00
-1.750770378112792969e+01,-8.236275672912597656e+00,-1.714146494865417480e+00
-1.750770378112792969e+01,-8.139224052429199219e+00,-1.710523962974548340e+00
-1.750770378112792969e+01,-8.029922485351562500e+00,-1.720451474189758301e+00
-1.750770378112792969e+01,-7.967430114746093750e+00,-1.734337687492370605e+00
-1.750770378112792969e+01,-7.813135147094726562e+00,-1.720595240592956543e+00
-1.750770378112792969e+01,-7.708468914031982422e+00,-1.708287835121154785e+00
-1.750770378112792969e+01,-7.619290828704833984e+00,-1.745480656623840332e+00
-1.750770378112792969e+01,-7.521318435668945312e+00,-1.716851830482482910e+00
-1.750770378112792969e+01,-7.458843231201171875e+00,-1.716634392738342285e+00
-1.750770378112792969e+01,-7.336448669433593750e+00,-1.708931565284729004e+00
-1.750770378112792969e+01,-7.205181598663330078e+00,-1.704824090003967285e+00
-1.752925300598144531e+01,-7.187331199645996094e+00,-1.723121762275695801e+00
-1.750770378112792969e+01,-1.131751251220703125e+01,-9.286089539527893066e-01
-1.750770378112792969e+01,-1.120179843902587891e+01,-9.117026925086975098e-01
-1.750770378112792969e+01,-1.112954998016357422e+01,-9.030988812446594238e-01
-1.758293914794921875e+01,-1.039133453369140625e+01,-9.986014962196350098e-01
-1.750770378112792969e+01,-9.516372680664062500e+00,-1.331701874732971191e+00
-1.750770378112792969e+01,-8.913511276245117188e+00,-1.486130595207214355e+00
-1.758293914794921875e+01,-8.338533401489257812e+00,-1.704094529151916504e+00
-1.758293914794921875e+01,-8.195949554443359375e+00,-1.699900269508361816e+00
-1.750770378112792969e+01,-1.099979591369628906e+01,-9.020987153053283691e-01
-1.750770378112792969e+01,-1.061763763427734375e+01,-9.047763943672180176e-01
-1.752925300598144531e+01,-1.028136539459228516e+01,-9.943376183509826660e-01
-1.750770378112792969e+01,-9.985367774963378906e+00,-1.206084609031677246e+00
-1.750770378112792969e+01,-7.141553878784179688e+00,-1.698447346687316895e+00
-1.745649147033691406e+01,-1.201884174346923828e+01,-8.588424324989318848e-01
-1.745649147033691406e+01,-1.190480041503906250e+01,-8.916750550270080566e-01
-1.745649147033691406e+01,-1.186382675170898438e+01,-8.980141282081604004e-01
-1.741967391967773438e+01,-1.180978202819824219e+01,-9.405019879341125488e-01
-1.741967391967773438e+01,-1.171358680725097656e+01,-9.313068985939025879e-01
-1.741967391967773438e+01,-1.162651824951171875e+01,-9.824929833412170410e-01
-1.741967391967773438e+01,-1.152762031555175781e+01,-9.590805172920227051e-01
-1.741967391967773438e+01,-1.140773582458496094e+01,-9.538939595222473145e-01
-1.741967391967773438e+01,-1.132959461212158203e+01,-9.477615952491760254e-01
-1.741967391967773438e+01,-1.121089649200439453e+01,-9.273858666419982910e-01
-1.745649147033691406e+01,-1.122741127014160156e+01,-8.968170285224914551e-01
-1.741967391967773438e+01,-1.110851478576660156e+01,-9.255056977272033691e-01
-1.745649147033691406e+01,-1.111525821685791016e+01,-8.769946694374084473e-01
-1.741967391967773438e+01,-1.102470970153808594e+01,-8.885479569435119629e-01
-1.741967391967773438e+01,-1.090292263031005859e+01,-8.930040001869201660e-01
-1.745649147033691406e+01,-1.097326850891113281e+01,-9.122913479804992676e-01
-1.741967391967773438e+01,-1.080353927612304688e+01,-8.680439591407775879e-01
-1.741967391967773438e+01,-1.070651626586914062e+01,-8.364481329917907715e-01
-1.741967391967773438e+01,-1.069351196289062500e+01,-8.795681595802307129e-01
-1.741967391967773438e+01,-1.062913799285888672e+01,-9.432218670845031738e-01
-1.741967391967773438e+01,-1.050204658508300781e+01,-9.956725239753723145e-01
-1.741967391967773438e+01,-1.043994998931884766e+01,-9.657612442970275879e-01
-1.741967391967773438e+01,-1.042352485656738281e+01,-1.022051215171813965e+00
-1.741967391967773438e+01,-1.031730079650878906e+01,-1.055716395378112793e+00
-1.745649147033691406e+01,-1.026325035095214844e+01,-1.070098280906677246e+00
-1.741967391967773438e+01,-1.021614646911621094e+01,-1.163396000862121582e+00
-1.741967391967773438e+01,-1.010022354125976562e+01,-1.153740048408508301e+00
-1.741967391967773438e+01,-1.001457309722900391e+01,-1.196428418159484863e+00
-1.741967391967773438e+01,-9.956459999084472656e+00,-1.186562657356262207e+00
-1.741967391967773438e+01,-9.926112174987792969e+00,-1.228795886039733887e+00
-1.741967391967773438e+01,-9.803389549255371094e+00,-1.280286192893981934e+00
-1.741967391967773438e+01,-9.710494041442871094e+00,-1.292521595954895020e+00
-1.745649147033691406e+01,-9.739707946777343750e+00,-1.306728959083557129e+00
-1.741967391967773438e+01,-9.616696357727050781e+00,-1.299443125724792480e+00
-1.741967391967773438e+01,-9.520894050598144531e+00,-1.308408856391906738e+00
-1.741967391967773438e+01,-9.415283203125000000e+00,-1.350638747215270996e+00
-1.741967391967773438e+01,-9.306079864501953125e+00,-1.387685894966125488e+00
-1.741967391967773438e+01,-9.247117996215820312e+00,-1.356898427009582520e+00
-1.745649147033691406e+01,-9.199624061584472656e+00,-1.399919390678405762e+00
-1.741967391967773438e+01,-9.111947059631347656e+00,-1.451697945594787598e+00
-1.741967391967773438e+01,-9.029547691345214844e+00,-1.478059649467468262e+00
-1.741967391967773438e+01,-8.955890655517578125e+00,-1.475213885307312012e+00
-1.745649147033691406e+01,-8.945904731750488281e+00,-1.500417590141296387e+00
-1.741967391967773438e+01,-8.801456451416015625e+00,-1.565168738365173340e+00
-1.741967391967773438e+01,-8.709937095642089844e+00,-1.586813092231750488e+00
-1.741967391967773438e+01,-8.668016433715820312e+00,-1.587243914604187012e+00
-1.741967391967773438e+01,-8.524412155151367188e+00,-1.616098284721374512e+00
-1.741967391967773438e+01,-8.418192863464355469e+00,-1.646173834800720215e+00
-1.741967391967773438e+01,-8.363634109497070312e+00,-1.660825371742248535e+00
-1.745649147033691406e+01,-8.293912887573242188e+00,-1.698951125144958496e+00
-1.741967391967773438e+01,-8.239269256591796875e+00,-1.709267735481262207e+00
-1.741967391967773438e+01,-8.122673988342285156e+00,-1.736054301261901855e+00
-1.741967391967773438e+01,-8.014973640441894531e+00,-1.742308974266052246e+00
-1.741967391967773438e+01,-7.918604850769042969e+00,-1.727264523506164551e+00
-1.741967391967773438e+01,-7.820464134216308594e+00,-1.710941910743713379e+00
-1.741967391967773438e+01,-7.726451873779296875e+00,-1.759095072746276855e+00
-1.741967391967773438e+01,-7.617088317871093750e+00,-1.748168587684631348e+00
-1.741967391967773438e+01,-7.522635936737060547e+00,-1.715323328971862793e+00
-1.745649147033691406e+01,-7.538218498229980469e+00,-1.697237610816955566e+00
-1.741967391967773438e+01,-7.400235176086425781e+00,-1.710628628730773926e+00
-1.741967391967773438e+01,-7.340566635131835938e+00,-1.704496026039123535e+00
-1.741967391967773438e+01,-7.244559288024902344e+00,-1.735251307487487793e+00
-1.741967391967773438e+01,-7.157789230346679688e+00,-1.682211995124816895e+00
-1.741967391967773438e+01,-1.201842594146728516e+01,-9.089844822883605957e-01
-1.741967391967773438e+01,-1.190666580200195312e+01,-9.453173279762268066e-01
-1.741967391967773438e+01,-1.004414272308349609e+01,-1.219060778617858887e+00
-1.741967391967773438e+01,-9.644226074218750000e+00,-1.324376225471496582e+00
-1.741967391967773438e+01,-8.614017486572265625e+00,-1.610786080360412598e+00
-1.741967391967773438e+01,-7.177437305450439453e+00,-1.733263373374938965e+00
-1.735385131835937500e+01,-1.201118564605712891e+01,-9.532325863838195801e-01
-1.731638526916503906e+01,-1.200630378723144531e+01,-8.965583443641662598e-01
-1.731638526916503906e+01,-1.191488075256347656e+01,-9.025328755378723145e-01
-1.731638526916503906e+01,-1.182112216949462891e+01,-9.536636471748352051e-01
-1.731638526916503906e+01,-1.170282173156738281e+01,-9.714058041572570801e-01
-1.731638526916503906e+01,-1.162972640991210938e+01,-9.867187142372131348e-01
-1.735385131835937500e+01,-1.154452419281005859e+01,-9.825287461280822754e-01
-1.731638526916503906e+01,-1.151953887939453125e+01,-1.003792643547058105e+00
-1.731638526916503906e+01,-1.147732448577880859e+01,-9.999976754188537598e-01
-1.731638526916503906e+01,-1.141535282135009766e+01,-1.023392796516418457e+00
-1.731638526916503906e+01,-1.135435009002685547e+01,-9.870062470436096191e-01
-1.731638526916503906e+01,-1.120861911773681641e+01,-9.841271042823791504e-01
-1.731638526916503906e+01,-1.113577651977539062e+01,-9.767928719520568848e-01
-1.731638526916503906e+01,-1.105156421661376953e+01,-9.422336220741271973e-01
-1.731638526916503906e+01,-1.090990161895751953e+01,-9.088740944862365723e-01
-1.731638526916503906e+01,-1.087524890899658203e+01,-8.988102078437805176e-01
-1.731638526916503906e+01,-1.070333003997802734e+01,-9.084411263465881348e-01
-1.731638526916503906e+01,-1.071132183074951172e+01,-8.500285744667053223e-01
-1.731638526916503906e+01,-1.063975334167480469e+01,-8.861859440803527832e-01
-1.731638526916503906e+01,-1.060611152648925781e+01,-9.614616036415100098e-01
-1.731638526916503906e+01,-1.055436420440673828e+01,-9.793229699134826660e-01
-1.731638526916503906e+01,-1.050601673126220703e+01,-1.012719750404357910e+00
-1.731638526916503906e+01,-1.042611694335937500e+01,-1.035405755043029785e+00
-1.735385131835937500e+01,-1.032294082641601562e+01,-1.095100045204162598e+00
-1.731638526916503906e+01,-1.021888160705566406e+01,-1.192793011665344238e+00
-1.735385131835937500e+01,-1.015751266479492188e+01,-1.151879429817199707e+00
-1.731638526916503906e+01,-1.010323810577392578e+01,-1.223325848579406738e+00
-1.735385131835937500e+01,-1.004368019104003906e+01,-1.194109320640563965e+00
-1.731638526916503906e+01,-1.001465511322021484e+01,-1.209723114967346191e+00
-1.731638526916503906e+01,-9.925575256347656250e+00,-1.246138215065002441e+00
-1.731638526916503906e+01,-9.803836822509765625e+00,-1.274735808372497559e+00
-1.731638526916503906e+01,-9.710494995117187500e+00,-1.292512774467468262e+00
-1.731638526916503906e+01,-9.738266944885253906e+00,-1.320390820503234863e+00
-1.731638526916503906e+01,-9.645251274108886719e+00,-1.317221283912658691e+00
-1.731638526916503906e+01,-9.520800590515136719e+00,-1.308889508247375488e+00
-1.731638526916503906e+01,-9.420254707336425781e+00,-1.329291224479675293e+00
-1.731638526916503906e+01,-9.312790870666503906e+00,-1.363044857978820801e+00
-1.731638526916503906e+01,-9.279535293579101562e+00,-1.361713528633117676e+00
-1.731638526916503906e+01,-9.120634078979492188e+00,-1.426148772239685059e+00
-1.735385131835937500e+01,-9.165244102478027344e+00,-1.398342728614807129e+00
-1.731638526916503906e+01,-9.000066757202148438e+00,-1.457811713218688965e+00
-1.731638526916503906e+01,-8.963631629943847656e+00,-1.455678582191467285e+00
-1.731638526916503906e+01,-8.818838119506835938e+00,-1.525646328926086426e+00
-1.731638526916503906e+01,-8.722121238708496094e+00,-1.560870528221130371e+00
-1.731638526916503906e+01,-8.621356964111328125e+00,-1.596113324165344238e+00
-1.735385131835937500e+01,-8.602307319641113281e+00,-1.634196400642395020e+00
-1.731638526916503906e+01,-8.537753105163574219e+00,-1.590999484062194824e+00
-1.731638526916503906e+01,-8.400689125061035156e+00,-1.677226424217224121e+00
-1.731638526916503906e+01,-8.366524696350097656e+00,-1.655841946601867676e+00
-1.731638526916503906e+01,-8.292260169982910156e+00,-1.701719641685485840e+00
-1.731638526916503906e+01,-8.135203361511230469e+00,-1.716725707054138184e+00
-1.731638526916503906e+01,-8.028902053833007812e+00,-1.721944212913513184e+00
-1.731638526916503906e+01,-7.966050148010253906e+00,-1.736302733421325684e+00
-1.731638526916503906e+01,-7.823455810546875000e+00,-1.781854033470153809e+00
-1.731638526916503906e+01,-7.724526882171630859e+00,-1.761566281318664551e+00
-1.731638526916503906e+01,-7.618719577789306641e+00,-1.746177554130554199e+00
-1.731638526916503906e+01,-7.521321773529052734e+00,-1.716848254203796387e+00
-1.731638526916503906e+01,-7.434434890747070312e+00,-1.744265198707580566e+00
-1.735385131835937500e+01,-7.412255764007568359e+00,-1.697355628013610840e+00
-1.731638526916503906e+01,-7.340251922607421875e+00,-1.704835295677185059e+00
-1.731638526916503906e+01,-7.277787685394287109e+00,-1.700336575508117676e+00
-1.731638526916503906e+01,-7.125446319580078125e+00,-1.714554667472839355e+00
-1.731638526916503906e+01,-1.194968318939208984e+01,-8.886092305183410645e-01
-1.731638526916503906e+01,-1.160476303100585938e+01,-1.009024977684020996e+00
-1.731638526916503906e+01,-1.134291744232177734e+01,-1.028404355049133301e+00
-1.731638526916503906e+01,-1.093473339080810547e+01,-8.959508538246154785e-01
-1.731638526916503906e+01,-1.082190322875976562e+01,-9.143922924995422363e-01
-1.731638526916503906e+01,-1.041308689117431641e+01,-1.118590474128723145e+00
-1.731638526916503906e+01,-1.030106925964355469e+01,-1.145209431648254395e+00
-1.731638526916503906e+01,-9.618832588195800781e+00,-1.285735964775085449e+00
-1.731638526916503906e+01,-9.557079315185546875e+00,-1.283150076866149902e+00
-1.731638526916503906e+01,-9.232141494750976562e+00,-1.406967520713806152e+00
-1.731638526916503906e+01,-8.906935691833496094e+00,-1.502143502235412598e+00
-1.731638526916503906e+01,-8.879116058349609375e+00,-1.476606488227844238e+00
-1.731638526916503906e+01,-8.261506080627441406e+00,-1.673031210899353027e+00
-1.725034904479980469e+01,-1.204220485687255859e+01,-8.822053074836730957e-01
-1.721224594116210938e+01,-1.202849960327148438e+01,-9.193103909492492676e-01
-1.721224594116210938e+01,-1.194188880920410156e+01,-9.316237568855285645e-01
-1.721224594116210938e+01,-1.184294509887695312e+01,-9.262467026710510254e-01
-1.721224594116210938e+01,-1.170752620697021484e+01,-9.772940278053283691e-01
-1.721224594116210938e+01,-1.163650512695312500e+01,-9.956479668617248535e-01
-1.725034904479980469e+01,-1.155288696289062500e+01,-9.941290020942687988e-01
-1.721224594116210938e+01,-1.151441478729248047e+01,-1.054227709770202637e+00
-1.721224594116210938e+01,-1.142159557342529297e+01,-1.033022761344909668e+00
-1.721224594116210938e+01,-1.130093288421630859e+01,-1.020018935203552246e+00
-1.721224594116210938e+01,-1.121586322784423828e+01,-1.060747981071472168e+00
-1.721224594116210938e+01,-1.112761402130126953e+01,-1.026261210441589355e+00
-1.725034904479980469e+01,-1.110143566131591797e+01,-9.755051732063293457e-01
-1.721224594116210938e+01,-1.102942466735839844e+01,-9.632089734077453613e-01
-1.725034904479980469e+01,-1.096578407287597656e+01,-8.963554501533508301e-01
-1.721224594116210938e+01,-1.091099548339843750e+01,-9.113612771034240723e-01
-1.721224594116210938e+01,-1.081133270263671875e+01,-8.877132534980773926e-01
-1.721224594116210938e+01,-1.089159011840820312e+01,-9.372487664222717285e-01
-1.721224594116210938e+01,-1.071053314208984375e+01,-9.296262860298156738e-01
-1.721224594116210938e+01,-1.078605937957763672e+01,-8.978925347328186035e-01
-1.725034904479980469e+01,-1.069668292999267578e+01,-8.888917565345764160e-01
-1.721224594116210938e+01,-1.061049938201904297e+01,-9.768198132514953613e-01
-1.721224594116210938e+01,-1.057985687255859375e+01,-9.689078927040100098e-01
-1.721224594116210938e+01,-1.051413440704345703e+01,-1.047573208808898926e+00
-1.721224594116210938e+01,-1.043581008911132812e+01,-1.085344672203063965e+00
-1.721224594116210938e+01,-1.030232906341552734e+01,-1.154852032661437988e+00
-1.721224594116210938e+01,-1.027508735656738281e+01,-1.170378088951110840e+00
-1.721224594116210938e+01,-1.022016239166259766e+01,-1.206562161445617676e+00
-1.721224594116210938e+01,-1.010429573059082031e+01,-1.247753024101257324e+00
-1.721224594116210938e+01,-1.001499271392822266e+01,-1.264363169670104980e+00
-1.721224594116210938e+01,-9.925120353698730469e+00,-1.260843157768249512e+00
-1.721224594116210938e+01,-9.864521980285644531e+00,-1.271602034568786621e+00
-1.725034904479980469e+01,-9.773178100585937500e+00,-1.278140425682067871e+00
-1.721224594116210938e+01,-9.705404281616210938e+00,-1.335640311241149902e+00
-1.725034904479980469e+01,-9.619165420532226562e+00,-1.283603787422180176e+00
-1.721224594116210938e+01,-9.610208511352539062e+00,-1.341075062751770020e+00
-1.721224594116210938e+01,-9.515904426574707031e+00,-1.334117770195007324e+00
